"Block Id";"Id";"Name";"Description";"DataType Id";"Comment"
"S21.G00.20";"005";"Montant du versement";"Montant du versement correspondant au montant des cotisations réglées._x000D_
Avec décimale, non signé, valeur zéro autorisée, zéros non significatifs tolérés._x000D_
_x000D_
Modalité de valorisation : _x000D_
_x000D_
- AGIRC-ARRCO : montant_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : montant_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : montant_x000D_
- Congés spectacles (AUDIENS) : montant_x000D_
- CRPCEN : montant_x000D_
- CRPNPAC : montant_x000D_
- Organisme complémentaire : montant du versement correspondant au montant des cotisations réglées, qu’il s’agisse de cotisations nominatives ou établissement, d’un paiement total ou partiel, incluant ou non d’éventuelles régularisations. Ce montant peut intégrer tant les cotisations de l'établissement d'affectation que celles d'un ou plusieurs autres établissements, pour tout ou partie de leurs contrats._x000D_
Ce montant doit correspondre au total des montants déclarés dans les blocs ""Composant de versement"" attachés au présent bloc sauf si cette somme fait ressortir un montant négatif. Auquel cas un montant nul doit être renseigné._x000D_
- DGFiP : montant, arrondi à l'entier le plus proche (les deux décimales étant valorisées à zéro). Cette rubrique doit être valorisée à « 0.00 » si délégation de paiement à un autre SIRET payeur (mode de paiement 06). Pour une déclaration de type « annule et remplace » sans paiement de Prélèvement à la source et déposée en substitution d'une déclaration pourvue d'un bloc Versement (S21.G00.20) pour le Prélèvement à la source, il est obligatoire de déclarer un bloc de Versement avec la rubrique « Montant du versement - S21.G00.20.005 » renseignée à zéro._x000D_
- IRCANTEC : non concerné_x000D_
- MSA : montant_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : montant, arrondi à l'entier le plus proche (les deux décimales étant valorisées à zéro)";"Montant_ZNS_4_18_2";"VersementOPS.Montant"
"S21.G00.20";"006";"Date de début de période de rattachement";"Début de la période au titre de laquelle ont été établies les cotisations dont l'établissement s'acquitte. Cette période peut être définie selon les règles applicables aux différents dispositifs de cotisation. Ce peut être par mois civil (par exemple, Sécurité sociale), par trimestre, par année (par exemple, contribution à un organisme professionnel), par période discrétionnaire, selon ce qui fait sens._x000D_
_x000D_
Modalité de valorisation : _x000D_
_x000D_
- AGIRC-ARRCO : date_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : date_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : date_x000D_
- Congés spectacles (AUDIENS) : date_x000D_
- CRPCEN : date_x000D_
- CRPNPAC : date_x000D_
- Organisme complémentaire : donnée non exploitée par les Organismes de Prévoyance, à renseigner au 01012000_x000D_
- DGFiP : Cette date correspond au premier jour du mois principal déclaré._x000D_
- IRCANTEC : non concerné_x000D_
- MSA : date (période de rattachement, usuellement le mois associée à la DSN concernée par le versement)_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : date (période de rattachement, usuellement le mois associée à la DSN concernée par le versement)";"Date_JJMMAAAA_20";"VersementOPS.RattachementDateDebut"
"S21.G00.20";"007";"Date de fin de période de rattachement";"Fin de la période au titre de laquelle ont été établies les cotisations dont l'établissement s'acquitte. Cette_x000D_
période peut être définie selon les règles applicables aux différents dispositifs de cotisation. Ce peut être par mois civil (par exemple, Sécurité sociale), par trimestre, par année (par exemple, contribution à un organisme professionnel), par période discrétionnaire, selon ce qui fait sens._x000D_
_x000D_
Modalité de valorisation : _x000D_
_x000D_
- AGIRC-ARRCO : date_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : date_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : date_x000D_
- Congés spectacles (AUDIENS) : date_x000D_
- CRPCEN : date_x000D_
- CRPNPAC : date_x000D_
- Organisme complémentaire :  donnée non exploitée par les Organismes de Prévoyance, à renseigner au 01012000_x000D_
- DGFiP : Cette date correspond au dernier jour du mois principal déclaré._x000D_
- IRCANTEC : non concerné_x000D_
- MSA : date (période de rattachement, usuellement le mois associée à la DSN concernée par le versement)_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : date (période de rattachement, usuellement le mois associée à la DSN concernée par le versement)";"Date_JJMMAAAA_20";"VersementOPS.RattachementDateFin"
"S21.G00.20";"008";"Code délégataire de gestion";"Code identifiant l'organisme tiers à qui l'organisme de Prévoyance renseigné en S21.G00.20.001 a délégué la gestion des cotisations et qui à ce titre est destinataire du paiement._x000D_
_x000D_
Modalité de valorisation :_x000D_
_x000D_
- AGIRC-ARRCO : non concerné_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : non concerné_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : non concerné_x000D_
- Congés spectacles (AUDIENS) : non concerné_x000D_
- CRPCEN : non concerné_x000D_
- CRPNPAC : non concerné_x000D_
- Organisme complémentaire : code d'identification_x000D_
- DGFiP : non concerné_x000D_
- IRCANTEC : non concerné_x000D_
- MSA : non concerné_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : non concerné";"DSN_Code_Deleg_Gestion";"VersementOPS.CodeDelegataireGestion"
"S21.G00.20";"010";"Mode de paiement";"Mode de paiement utilisé pour le règlement (Virement, Prélèvement SEPA…)._x000D_
_x000D_
Modalité de valorisation :_x000D_
_x000D_
- AGIRC-ARRCO : ""05"", ""06""_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : ""02"", ""06""_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : ""02"", ""06""_x000D_
- Congés spectacles (AUDIENS) : ""05"", ""06""_x000D_
- CRPCEN : ""02""_x000D_
- CRPNPAC : ""01"", ""02"", ""06""_x000D_
- Organisme complémentaire : ""01"", ""02"", ""04"", ""05"" selon organisme concerné, ou "" 06""_x000D_
- DGFiP : ""05"", ""06""_x000D_
- IRCANTEC : non concerné_x000D_
- MSA : ""01"", ""02"", ""05"", ""06""_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : ""05""";"DSN_Mode_Paiement";"VersementOPS.ModePaiement"
"S21.G00.20";"011";"Date de paiement";"Date prévisionnelle dans le cas d'un paiement par chèque ou par virement._x000D_
Date à prendre en compte par l'organisme dans le cas d'un prélèvement SEPA._x000D_
_x000D_
Modalité de valorisation : _x000D_
_x000D_
- AGIRC-ARRCO : non concerné_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : date_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : date_x000D_
- Congés spectacles (AUDIENS) : non concerné_x000D_
- CRPCEN : date_x000D_
- CRPNPAC : date_x000D_
- Organisme complémentaire : date au plus tôt à prendre en compte par l'organisme dans le cas d'un ordre de prélèvement SEPA. Date prévisionnelle dans le cas d'un paiement par virement ou chèque._x000D_
- DGFiP : non concerné_x000D_
- IRCANTEC : non concerné_x000D_
- MSA : date_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : non concerné";"Date_JJMMAAAA_20";"VersementOPS.DatePaiement"
"S21.G00.20";"012";"SIRET Payeur";"Permet d’identifier le cas où un établissement délègue le paiement de ses cotisations à un autre établissement._x000D_
_x000D_
Modalité de valorisation :_x000D_
_x000D_
- AGIRC-ARRCO : SIRET de l’établissement payeur_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : SIRET de l'établissement payeur_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : SIRET de l'établissement payeur_x000D_
- Congés spectacles (AUDIENS) : SIRET de l'établissement payeur_x000D_
- CRPCEN : non concerné_x000D_
- CRPNPAC : SIRET de l'établissement payeur_x000D_
- Organisme complémentaire : SIRET de l’établissement payeur_x000D_
- DGFiP : SIRET de l’établissement payeur_x000D_
- IRCANTEC : non concerné_x000D_
- MSA : Siret de l’établissement payeur_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : non concerné";"DSN_SIRET_Payeur";"VersementOPS.SiretPayeur"
"S21.G00.55";"001";"Montant versé";"Montant correspondant à la part du versement affectée au contrat Prévoyance référencé en S21.G00.55.003 et le cas échéant à la population renseignée en S21.G00.55.002 pour la période d'affectation renseignée en S21.G00.55.004._x000D_
Avec décimale, valeur zéro autorisée, zéros non significatifs tolérés.";"Montant_ZNS_4_18_N_Z";"ComposantVersement.MontantVerse"
"S21.G00.55";"002";"Type de population";"Population concernée par le composant de versement pour le contrat de Prévoyance renseigné en S21.G00.55.003._x000D_
A renseigner seulement dans certains cas particuliers, lorsque la périodicité de versement des cotisations diffère selon les différentes populations couvertes par un même contrat._x000D_
Cette donnée ne doit pas être confondue avec le Code population de rattachement pouvant figurer dans le bloc 70 Affiliation Prévoyance._x000D_
Les valeurs de code du Type de population sont fournies par l'organisme de Prévoyance et sont à renseigner seulement sur sa demande. ";"Type_Alphanumeric_1-30";"ComposantVersement.TypePopulation"
"S21.G00.55";"003";"Code d'affectation";"Référence du contrat (Prévoyance, Santé complémentaire ou Retraite supplémentaire) auquel se rattache le composant de versement. Cette donnée est fournie par l’organisme dans une fiche de paramétrage DSN. Le contrat mentionné doit faire l’objet d’un bloc Adhésion Prévoyance S21.G00.15 dans la déclaration.";"Type_Alphanumeric_1-30";"ComposantVersement.CodeAffectation"
"S21.G00.55";"004";"Période d'affectation";"Période d'affectation des cotisations concernées par ce composant. Il s'agit d'une période civile complète (mois, trimestre, semestre ou année) contenant la ou les périodes cotisées, à renseigner sous la forme AAAAPNN :_x000D_
- AAAA = année concernée_x000D_
- P = type de période (M = mois, T = trimestre, S = semestre, A = année, E = versement exceptionnel)_x000D_
- NN = numéro de la période (01 à 12 en type M, 01 à 04 en type T, 01 à 02 en type S, 00 en type A ou E)_x000D_
Par exemple :_x000D_
- 2013T02_x000D_
- 2014M01_x000D_
- 2014A00_x000D_
- 2014E00";"Type_Alphanumeric_7-7";"ComposantVersement.PeriodeAffectation"
"S21.G00.22";"001";"Identifiant Organisme de Protection Sociale";"Code identifiant de l'organisme de protection sociale auprès duquel l'établissement est redevable de cotisations sociales associées au bordereau._x000D_
_x000D_
Modalité de valorisation : _x000D_
_x000D_
- AGIRC-ARRCO : non concerné_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : SIRET de la CAMIEG_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : SIRET de la CNIEG_x000D_
- Congés spectacles (AUDIENS) : non concerné_x000D_
- CRPCEN : SIRET de la CRPCEN_x000D_
- CRPNPAC : SIRET de la CRPNPAC_x000D_
- Organisme complémentaire : non concerné_x000D_
- DGFiP : non concerné_x000D_
- IRCANTEC : non concerné_x000D_
- MSA : non concerné_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : SIRET de l'URSSAF (Table proposée sur le site http://www.net-entreprises.fr)";"DSN_IdOPS_5_14";"CotisationBordereau.IdentifiantOPS"
"S21.G00.22";"002";"Entité d'affectation des opérations";"Identifiant de l'établissement, de la population de salariés ou de tout axe de regroupement pour lequel un montant de cotisations sociales est dû._x000D_
_x000D_
Modalité de valorisation : _x000D_
_x000D_
- AGIRC-ARRCO : non concerné_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : groupe de cotisations (CAMIEG_COT_SOL, CAMIEG_COT_CPL)_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : groupe de cotisations (CNIEG_COT_RS, CNIEG_COT_POOL, CNIEG_COT_RDC)_x000D_
- Congés spectacles (AUDIENS) : non concerné_x000D_
- CRPCEN : numéro d’étude CRPCEN (6 chiffres)_x000D_
- CRPNPAC : non concerné_x000D_
- Organisme complémentaire : non concerné_x000D_
- DGFiP : non concerné_x000D_
- IRCANTEC : non concerné_x000D_
- MSA : non concerné_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : PSEUDO-SIRET (dans le cas d'une population de salariés)";"Type_Alphanumeric_2-14";"CotisationBordereau.EntiteAffectation"
"S21.G00.22";"003";"Date de début de période de rattachement";"Début de la période au titre de laquelle ont été établies les cotisations dont l'établissement est redevable._x000D_
Cette période peut être définie selon les règles applicables aux différents dispositifs de cotisation. Ce peut être par mois civil (par exemple sécurité sociale), par trimestre, par année (par exemple contribution à un organisme professionnel), par période discrétionnaire, selon ce qui fait sens._x000D_
_x000D_
Modalité de valorisation :_x000D_
_x000D_
- AGIRC-ARRCO : non concerné_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : date_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : date_x000D_
- Congés spectacles (AUDIENS) : non concerné_x000D_
- CRPCEN : date_x000D_
- CRPNPAC : date_x000D_
- Organisme complémentaire : non concerné_x000D_
- DGFiP : non concerné_x000D_
- IRCANTEC : non concerné_x000D_
- MSA : non concerné_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : date";"Date_JJMMAAAA_20";"CotisationBordereau.RattachementDateDebut"
"S21.G00.22";"004";"Date de fin de période de rattachement";"Fin de la période au titre de laquelle ont été établies les cotisations dont l'établissement est redevable._x000D_
Cette période peut être définie selon les règles applicables aux différents dispositifs de cotisation. Ce peut être par mois civil (exemple : Sécurité Sociale), par trimestre, par année (exemple : contribution à un organisme professionnel), par période discrétionnaire selon ce qui fait sens._x000D_
_x000D_
Modalité de valorisation :_x000D_
_x000D_
- AGIRC-ARRCO : non concerné_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : date_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : date_x000D_
- Congés spectacles (AUDIENS) : non concerné_x000D_
- CRPCEN : date_x000D_
- CRPNPAC : date_x000D_
- Organisme complémentaire : non concerné_x000D_
- DGFiP : non concerné_x000D_
- IRCANTEC : non concerné_x000D_
- MSA : non concerné_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : date";"Date_JJMMAAAA_20";"CotisationBordereau.RattachementDateFin"
"S21.G00.22";"005";"Montant total de cotisations";"Montant total de toutes les cotisations dues à un organisme de protection sociale._x000D_
_x000D_
Modalité de valorisation :_x000D_
_x000D_
- AGIRC-ARRCO : non concerné_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : montant_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : montant_x000D_
- Congés spectacles (AUDIENS) : non concerné_x000D_
- CRPCEN : montant_x000D_
- CRPNPAC : montant_x000D_
- Organisme complémentaire : non concerné_x000D_
- DGFiP : non concerné_x000D_
- IRCANTEC : non concerné_x000D_
- MSA : non concerné_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : montant, arrondi à l'entier le plus proche (les deux décimales étant valorisées à zéro)";"Montant_ZNS_4_18_2_N_Z";"CotisationBordereau.Montant"
